Date,Time,Age,Gender,NexusMember,NexusNumber,Outlet_Name,Address,InvoiceNumber,Item_Code,Item_Description,Department,Item_Category,Quantity,Unit_Price,Discount,TotalValue,Payment_Method,Loyalty_Points_Earned,Profit
2025-06-16,07:39:36,58,Male,Yes,393825.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121890,8,Bairaha Chicken Sausages 500g,Frozen Food,Sausages,1,950.0,10,855.0,Card,13,285.67
2024-09-24,06:54:01,34,Female,Yes,659103.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121891,19,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,2,120.0,15,204.0,Card,0,31.24
2025-03-14,20:45:52,36,Male,Yes,900017.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121892,15,NESCAFE ICE COLD COFFEE 180ML,Beverages,RTD Beverages,1,160.0,5,152.0,Cash,0,27.52
2024-08-20,16:12:51,20,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121893,18,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,2,175.0,5,332.5,Mobile Payment,0,77.04
2025-03-03,11:35:08,22,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121894,4,Garlic 250g,Grocery,Vegetables,1,230.0,10,207.0,Card,0,63.04
2024-12-14,13:55:32,47,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121895,30,Kist Mixed Fruit Jam 540g,Grocery,Jams & Spreads,3,412.0,10,1112.4,Card,19,304.62
2024-10-30,15:33:40,58,Male,Yes,135342.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121896,3,CLOGARD TOOTH PASTE 200G,Household,Oral Care,2,195.0,15,331.5,Cash,0,76.4
2025-06-13,07:08:22,44,Male,Yes,482346.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121897,38,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,10,1989.0,Cash,6,347.24
2024-12-04,03:06:23,46,Female,Yes,947244.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121898,10,Big Onion 500g,Grocery,Vegetables,4,115.0,5,437.0,Card,0,119.11
2025-07-04,15:58:37,26,Male,Yes,474453.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121899,33,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,4,468.0,10,1684.8,Mobile Payment,20,406.24
2025-04-19,05:55:10,52,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121900,45,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,4,50.0,10,180.0,Mobile Payment,0,47.11
2025-04-07,09:23:42,20,Female,Yes,433837.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121901,24,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,2,530.0,0,1060.0,Cash,18,281.73
2025-07-14,12:49:30,31,Male,Yes,518295.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121902,3,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,3,320.0,0,960.0,Card,7,166.16
2025-07-29,16:19:35,38,Male,Yes,677514.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121903,31,Big Onion 500g,Grocery,Vegetables,3,115.0,15,293.25,Card,0,51.99
2025-03-15,19:23:28,45,Male,Yes,102676.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121904,12,Astra Fat Spread 1kg,Grocery,Dairy & Spreads,3,1360.0,10,3672.0,Cash,7,1033.91
2025-01-20,00:47:07,39,Male,Yes,588044.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121905,9,TOP CRUST BREAD,Bakery,Production Bakery,2,69.0,10,124.2,Card,0,22.37
2024-12-29,07:23:20,34,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121906,14,CLOGARD TOOTHPASTE 120G,Household,Oral Care,2,248.0,10,446.4,Cash,0,132.41
2025-04-27,19:48:59,26,Male,Yes,339135.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121907,31,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,2,320.0,0,640.0,Cash,2,124.18
2025-07-27,12:55:05,37,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121908,25,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,3,412.0,10,1112.4,Card,7,171.54
2025-03-27,17:04:09,60,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121909,28,MILO PACKET 600G,Beverages,Malt Drink,2,645.0,10,1161.0,Cash,13,325.35
2025-05-17,08:51:04,56,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121910,46,MILO PACKET 600G,Beverages,Malt Drink,1,645.0,0,645.0,Cash,14,125.01
2024-11-19,18:20:29,46,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121911,50,Tiara Chocolate Layer Cake 310g,Bakery,Cakes,1,522.0,0,522.0,Card,20,134.18
2024-12-28,02:29:13,18,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121912,45,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,2,320.0,10,576.0,Cash,9,159.4
2024-11-30,05:15:37,49,Female,Yes,739149.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121913,23,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,3,120.0,0,360.0,Cash,0,122.54
2024-11-27,05:03:38,41,Female,Yes,719463.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121914,48,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,2,320.0,10,576.0,Mobile Payment,20,107.97
2025-02-09,23:34:51,48,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121915,41,RICHLIFE CHOCOLATE FLY MILK 180ML,Beverages,RTD Beverages,1,140.0,0,140.0,Card,0,29.94
2024-12-23,23:53:30,53,Male,Yes,148352.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121916,38,CLOGARD TOOTH PASTE 200G,Household,Oral Care,3,195.0,15,497.25,Cash,0,98.24
2024-12-12,15:03:55,26,Female,Yes,810107.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121917,1,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,1,320.0,10,288.0,Card,0,62.81
2025-07-06,05:58:16,43,Male,Yes,318647.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121918,14,MILO PACKET 600G,Beverages,Malt Drink,4,645.0,5,2451.0,Card,19,594.27
2024-08-05,14:35:50,18,Female,Yes,235243.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121919,21,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,3,320.0,15,816.0,Mobile Payment,14,140.56
2024-09-01,21:04:59,33,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121920,8,VIM DISHWASH LIQUID LIME 500ML,Household,Cleaning Consumables,3,250.0,5,712.5,Card,4,107.25
2025-04-13,14:40:04,49,Female,Yes,368376.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121921,35,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,1,50.0,0,50.0,Mobile Payment,0,10.44
2024-09-03,16:27:53,18,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121922,49,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,2,552.5,0,1105.0,Cash,2,246.44
2025-02-06,00:18:04,31,Female,Yes,432956.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121923,16,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,1,320.0,15,272.0,Card,0,69.49
2025-02-05,04:21:46,45,Female,Yes,822513.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121924,24,Garlic 250g,Grocery,Vegetables,4,230.0,10,828.0,Mobile Payment,16,242.08
2024-10-31,02:43:47,23,Male,Yes,193417.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121925,16,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,4,320.0,5,1216.0,Cash,15,325.32
2025-07-08,02:32:53,57,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121926,5,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,2,552.5,0,1105.0,Mobile Payment,19,234.34
2024-10-14,15:12:56,43,Female,Yes,688793.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121927,40,Tiara Chocolate Layer Cake 310g,Bakery,Cakes,4,522.0,0,2088.0,Card,7,565.28
2024-12-05,06:03:22,23,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121928,7,CLOGARD TOOTH PASTE 200G,Household,Oral Care,4,195.0,5,741.0,Cash,2,153.79
2025-04-03,05:19:28,44,Female,Yes,502414.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121929,19,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,2,175.0,0,350.0,Card,0,107.51
2024-10-12,19:19:05,25,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121930,17,CLOGARD TOOTH PASTE 200G,Household,Oral Care,1,195.0,5,185.25,Card,0,36.22
2024-08-20,21:41:20,55,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121931,36,RICE SUPIRI KEERI SAMBA BULK KG,Grocery,Pulses,2,291.0,5,552.9,Card,11,114.52
2024-09-08,00:17:14,45,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121932,47,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,4,412.0,10,1483.2,Card,6,426.42
2025-06-08,05:26:32,30,Female,Yes,987753.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121933,38,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,2,750.0,15,1275.0,Card,15,236.91
2025-05-22,18:47:56,45,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121934,12,NESCAFE ICE COLD COFFEE 180ML,Beverages,RTD Beverages,4,160.0,0,640.0,Card,6,181.15
2025-02-18,09:08:42,54,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121935,34,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,1,320.0,15,272.0,Cash,0,43.52
2024-09-04,19:00:43,23,Female,Yes,565277.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121936,19,carrot 500g,Grocery,Vegetables,1,305.0,0,305.0,Card,0,87.21
2025-07-08,11:56:14,53,Male,Yes,185139.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121937,40,MYSOORE DHAL BULK KG,Grocery,Pulses,1,265.0,5,251.75,Cash,0,56.87
2025-04-26,14:04:01,30,Male,Yes,545947.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121938,33,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,5,2099.5,Card,8,598.41
2024-12-24,04:53:12,41,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121939,50,Bairaha Chicken Sausages 500g,Frozen Food,Sausages,1,950.0,10,855.0,Mobile Payment,14,196.13
2024-11-30,18:09:25,49,Female,Yes,321137.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121940,19,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,2,390.0,0,780.0,Mobile Payment,6,158.28
2025-02-04,09:51:04,47,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121941,6,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,2,750.0,15,1275.0,Card,8,278.4
2024-09-08,22:27:11,42,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121942,3,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,4,468.0,0,1872.0,Card,13,297.83
2024-12-25,17:03:43,24,Female,Yes,348254.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121943,39,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,4,835.0,5,3173.0,Card,2,942.4
2025-01-31,09:58:58,27,Male,Yes,400164.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121944,4,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,3,220.0,0,660.0,Mobile Payment,9,132.66
2025-07-13,18:05:53,28,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121945,5,Green Chillies 100g,Grocery,Vegetables,2,34.0,5,64.6,Card,0,14.81
2025-04-22,14:41:06,30,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121946,25,RICHLIFE CHOCOLATE FLY MILK 180ML,Beverages,RTD Beverages,4,140.0,15,476.0,Cash,0,72.48
2024-10-15,23:00:12,36,Female,Yes,739293.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121947,40,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,5,2099.5,Mobile Payment,1,449.56
2024-12-24,06:23:44,46,Female,Yes,902151.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121948,45,WATAWALA KAHATA TEA POUCH 400G,Beverages,Tea,3,500.0,0,1500.0,Cash,10,359.12
2024-12-07,08:03:05,59,Male,Yes,539735.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121949,33,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,3,1225.0,15,3123.75,Mobile Payment,1,534.13
2025-01-12,11:13:16,32,Male,Yes,993090.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121950,39,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,3,320.0,10,864.0,Cash,4,248.84
2025-03-30,23:33:09,36,Male,Yes,459567.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121951,10,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,2,1230.0,0,2460.0,Card,18,493.53
2025-01-06,07:09:32,24,Female,Yes,903202.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121952,34,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,4,1230.0,5,4674.0,Mobile Payment,4,759.36
2025-06-18,07:38:21,19,Male,Yes,661067.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121953,26,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,10,1989.0,Cash,5,403.06
2025-03-21,01:06:19,56,Female,Yes,923593.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121954,41,CLOGARD TOOTHPASTE 120G,Household,Oral Care,2,248.0,5,471.2,Mobile Payment,0,86.54
2024-09-08,03:10:13,18,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121955,43,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,3,490.0,10,1323.0,Cash,6,301.57
2025-05-06,10:58:19,49,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121956,47,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,3,320.0,5,912.0,Cash,4,305.88
2025-02-22,05:49:40,34,Female,Yes,719983.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121957,10,MANGO - K/C,Fruits,Inorganic,4,129.0,10,464.4,Mobile Payment,0,96.27
2025-05-25,13:10:32,41,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121958,9,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,1,1225.0,5,1163.75,Cash,12,281.88
2025-06-11,05:04:16,46,Male,Yes,699673.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121959,35,MYSOORE DHAL BULK KG,Grocery,Pulses,3,265.0,5,755.25,Cash,7,180.68
2025-04-10,17:41:56,19,Female,Yes,387388.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121960,20,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,2,390.0,15,663.0,Cash,19,106.42
2024-12-09,16:45:42,56,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121961,49,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,2,375.0,5,712.5,Cash,2,156.28
2025-01-16,01:15:48,53,Male,Yes,201939.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121962,4,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,1,468.0,0,468.0,Card,0,112.18
2024-09-13,21:13:54,43,Female,Yes,313249.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121963,44,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,4,530.0,10,1908.0,Card,4,332.71
2024-11-17,04:53:45,54,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121964,29,MILO PACKET 600G,Beverages,Malt Drink,1,645.0,15,548.25,Cash,13,95.44
2025-06-23,00:38:20,45,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121965,7,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,1,835.0,5,793.25,Card,5,229.01
2025-06-19,17:44:29,50,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121966,6,Pears Baby Cologne Active Floral 100ml,Baby Care,Baby Cologne,3,431.25,0,1293.75,Card,3,236.78
2024-12-05,15:56:32,42,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121967,32,MANGO - K/C,Fruits,Inorganic,1,129.0,15,109.65,Card,0,33.08
2024-10-02,13:21:29,25,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121968,28,CIC BASMATHI RICE BULK,Grocery,Pulses,4,698.0,5,2652.4,Mobile Payment,10,582.83
2024-12-04,00:04:39,29,Female,Yes,251513.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121969,47,Kist Mixed Fruit Jam 540g,Grocery,Jams & Spreads,2,412.0,5,782.8,Cash,12,245.47
2025-01-30,04:38:17,34,Female,Yes,343141.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121970,33,CIC BASMATHI RICE BULK,Grocery,Pulses,3,698.0,0,2094.0,Mobile Payment,1,403.56
2025-03-05,22:14:22,20,Male,Yes,937215.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121971,6,Milca Instant Milk Powder 400g,Beverages,Milk Powder,2,1050.0,0,2100.0,Mobile Payment,14,624.3
2025-01-08,04:21:30,39,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121972,47,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,3,320.0,10,864.0,Card,8,197.86
2025-07-14,08:16:50,36,Female,Yes,534686.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121973,34,TOP CRUST BREAD,Bakery,Production Bakery,4,69.0,5,262.2,Card,0,57.3
2025-05-01,18:03:56,50,Female,Yes,411418.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121974,46,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,10,2092.5,Mobile Payment,16,492.32
2025-04-27,18:44:55,54,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121975,49,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,3,175.0,15,446.25,Mobile Payment,0,125.49
2025-03-30,08:46:15,37,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121976,6,CIC BASMATHI RICE BULK,Grocery,Pulses,2,698.0,5,1326.2,Card,11,239.56
2025-04-21,00:02:29,26,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121977,9,MANGO - K/C,Fruits,Inorganic,1,129.0,10,116.1,Card,0,38.31
2024-12-10,12:54:35,30,Male,Yes,228096.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121978,15,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,4,50.0,15,170.0,Card,0,49.78
2025-02-07,19:24:56,24,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121979,11,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,3,1225.0,15,3123.75,Cash,19,527.07
2024-11-07,05:18:24,43,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121980,49,MANGO - K/C,Fruits,Inorganic,3,129.0,5,367.65,Cash,0,102.02
2025-06-02,09:24:18,26,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121981,31,Anchor Full Cream Milk Powder 400g,Beverages,Milk Powder,4,1200.0,5,4560.0,Mobile Payment,9,771.57
2025-06-15,21:31:20,48,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121982,49,MYSOORE DHAL BULK KG,Grocery,Pulses,2,265.0,10,477.0,Card,0,133.09
2024-10-29,19:56:20,53,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121983,16,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,1,835.0,0,835.0,Mobile Payment,19,165.81
2025-04-06,14:06:50,34,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121984,32,WATAWALA KAHATA TEA POUCH 400G,Beverages,Tea,4,500.0,5,1900.0,Cash,15,324.53
2024-12-13,10:25:52,21,Male,Yes,172643.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121985,36,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,3,320.0,0,960.0,Mobile Payment,15,209.85
2024-08-13,08:42:39,52,Male,Yes,688527.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121986,36,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,2,390.0,15,663.0,Card,14,220.22
2025-04-03,22:49:22,53,Male,Yes,373811.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121987,20,Astra Fat Spread 1kg,Grocery,Dairy & Spreads,1,1360.0,10,1224.0,Card,17,276.28
2024-11-29,05:58:53,51,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121988,20,MANGO - K/C,Fruits,Inorganic,4,129.0,10,464.4,Card,0,147.53
2024-11-15,09:10:46,46,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121989,34,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,3,552.5,15,1408.88,Mobile Payment,13,481.49
2024-08-13,00:13:15,59,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121990,13,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,4,50.0,15,170.0,Cash,0,38.21
2025-06-10,06:28:02,45,Male,Yes,999321.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121991,2,CIC BASMATHI RICE BULK,Grocery,Pulses,1,698.0,5,663.1,Card,16,223.25
2025-05-19,00:24:24,37,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121992,3,WATAWALA KAHATA TEA POUCH 400G,Beverages,Tea,1,500.0,15,425.0,Cash,0,124.26
2025-01-30,13:27:11,59,Male,Yes,873737.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121993,9,MILO PACKET 600G,Beverages,Malt Drink,1,645.0,10,580.5,Cash,5,90.44
2025-01-26,04:33:00,18,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121994,30,Green Chillies 100g,Grocery,Vegetables,3,34.0,15,86.7,Card,0,22.75
2025-01-19,00:21:11,53,Male,Yes,657103.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121995,10,MILO PACKET 600G,Beverages,Malt Drink,4,645.0,5,2451.0,Mobile Payment,5,592.58
2024-10-26,00:45:25,38,Male,Yes,752542.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121996,36,Goldi Chicken Meatballs 500g,Frozen Food,Meatballs,4,880.0,10,3168.0,Cash,8,1034.54
2025-06-10,06:57:41,32,Male,Yes,811344.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121997,23,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,2,320.0,10,576.0,Cash,20,141.43
2024-12-24,16:35:17,42,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121998,38,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,1,120.0,5,114.0,Card,0,39.4
2024-12-23,01:27:37,37,Female,Yes,865911.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121999,5,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,1,1225.0,0,1225.0,Cash,12,425.43
2025-02-14,03:11:46,60,Female,Yes,554236.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",122000,31,Big Onion 500g,Grocery,Vegetables,2,115.0,10,207.0,Card,0,33.86
2024-12-13,03:46:57,37,Male,Yes,824095.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",122001,11,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,4,120.0,0,480.0,Cash,0,100.46
2024-12-28,19:58:31,27,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",122002,30,TOP CRUST BREAD,Bakery,Production Bakery,4,69.0,0,276.0,Mobile Payment,0,92.87
2024-10-29,20:03:45,20,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",122003,35,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,2,552.5,0,1105.0,Cash,20,339.41
2025-06-26,18:28:01,41,Male,Yes,399937.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",122004,33,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,1,220.0,0,220.0,Mobile Payment,0,35.03
2025-05-31,12:58:41,58,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",122005,3,carrot 500g,Grocery,Vegetables,1,305.0,10,274.5,Mobile Payment,0,43.04
2025-07-18,04:17:19,46,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",122006,27,Goldi Chicken Meatballs 500g,Frozen Food,Meatballs,1,880.0,15,748.0,Card,4,133.86
